model_name,model_name_raw,assay_id,UniProt_id,fold_variable_name,loss_fitness,Spearman_fitness,model_type,model_name_suffix,targets,depth_mutants_group,total_training_steps,total_training_epochs,aa_embeddings,target_prediction_model,target_prediction_head,use_pseudo_likelihood_to_predict_fitness,use_unsupervised_fitness_pred_to_predict_fitness,use_NPT_pseudo_likelihood_to_predict_target,frozen_embedding_parameters,dropout,weight_decay,PNPT_no_reconstruction_error,PNPT_fixed_helper_points,PNPT_ensemble_test_num_seeds,PNPT_deactivate_col_attention,PNPT_tranception_attention,early_stopping_patience,use_validation_set,training_num_assay_sequences_per_batch_per_gpu,eval_num_sequences_to_score_per_batch_per_gpu,eval_num_training_sequences_per_batch_per_gpu,eval_training_sequences_sampling_method,num_MSA_sequences_per_training_instance,embed_dim,ffn_embed_dim,attention_heads,conv_kernel_size,num_protein_npt_layers,total_loss,Std_dev_Spearman_fitness,num_obs_Spearman_fitness,standardized_loss_fitness,standardized_Spearman_fitness
OHE - Augmented - TransceptEVE,One_hot_encoding_TranceptEVE_pred_TRUE,ISDH_STAAW_Tsuboyama_2023_2LHR,ISDH_STAAW,fold_random_5,0.7851113574,0.6256985149,TranceptEVE_pred,All_singles_final_10k_steps_PG3,fitness,,10000.0,769.0,One_hot_encoding,linear,One_hot_encoding,False,True,False,True,,0.005,False,False,,False,False,5.0,False,64.0,64.0,,,,,,,,,0.7545978072,0.03240530951,938.0,0.7338944266,0.6238435513
OHE - Augmented - TransceptEVE,One_hot_encoding_TranceptEVE_pred_TRUE,KCNE1_HUMAN_Muhammad_2023_expression,KCNE1_HUMAN,fold_contiguous_5,1.035217227,0.1264472522,TranceptEVE_pred,All_singles_final_10k_steps_PG3,fitness,,10000.0,344.0,One_hot_encoding,linear,One_hot_encoding,False,True,False,True,,0.005,False,False,,False,False,5.0,False,64.0,64.0,,,,,,,,,0.7187922318,0.222133212,2312.0,1.761529827,0.08368837786
OHE - Augmented - TransceptEVE,One_hot_encoding_TranceptEVE_pred_TRUE,KCNE1_HUMAN_Muhammad_2023_expression,KCNE1_HUMAN,fold_random_5,0.8546973393,0.3736829653,TranceptEVE_pred,All_singles_final_10k_steps_PG3,fitness,,10000.0,344.0,One_hot_encoding,linear,One_hot_encoding,False,True,False,True,,0.005,False,False,,False,False,5.0,False,64.0,64.0,,,,,,,,,0.8191798224,0.03489058073,2312.0,1.138255042,0.3740244383
OHE - Augmented - TransceptEVE,One_hot_encoding_TranceptEVE_pred_TRUE,KCNE1_HUMAN_Muhammad_2023_expression,KCNE1_HUMAN,fold_modulo_5,0.9935167285,0.1147906637,TranceptEVE_pred,All_singles_final_10k_steps_PG3,fitness,,10000.0,344.0,One_hot_encoding,linear,One_hot_encoding,False,True,False,True,,0.005,False,False,,False,False,5.0,False,64.0,64.0,,,,,,,,,1.041928962,0.09872415239,2312.0,1.663193913,0.1204785411
OHE - Augmented - TransceptEVE,One_hot_encoding_TranceptEVE_pred_TRUE,KCNE1_HUMAN_Muhammad_2023_function,KCNE1_HUMAN,fold_contiguous_5,0.5569836127,0.633296216,TranceptEVE_pred,All_singles_final_10k_steps_PG3,fitness,,10000.0,344.0,One_hot_encoding,linear,One_hot_encoding,False,True,False,True,,0.005,False,False,,False,False,5.0,False,64.0,64.0,,,,,,,,,0.5583284832,0.03797294949,2315.0,0.6600120492,0.6256788484
OHE - Augmented - TransceptEVE,One_hot_encoding_TranceptEVE_pred_TRUE,KCNE1_HUMAN_Muhammad_2023_function,KCNE1_HUMAN,fold_random_5,0.4609746414,0.6918365377,TranceptEVE_pred,All_singles_final_10k_steps_PG3,fitness,,10000.0,344.0,One_hot_encoding,linear,One_hot_encoding,False,True,False,True,,0.005,False,False,,False,False,5.0,False,64.0,64.0,,,,,,,,,0.4957391118,0.01161700595,2315.0,0.5226666787,0.6913738251
OHE - Augmented - TransceptEVE,One_hot_encoding_TranceptEVE_pred_TRUE,KCNE1_HUMAN_Muhammad_2023_function,KCNE1_HUMAN,fold_modulo_5,0.5510806266,0.6329056327,TranceptEVE_pred,All_singles_final_10k_steps_PG3,fitness,,10000.0,333.0,One_hot_encoding,linear,One_hot_encoding,False,True,False,True,,0.005,False,False,,False,False,5.0,False,64.0,64.0,,,,,,,,,0.4986952694,0.04057333334,2315.0,0.6609873477,0.6352014636
OHE - Augmented - TransceptEVE,One_hot_encoding_TranceptEVE_pred_TRUE,LYAM1_HUMAN_Elazar_2016,LYAM1_HUMAN,fold_contiguous_5,1.037760222,0.3107148971,TranceptEVE_pred,All_singles_final_10k_steps_PG3,fitness,,10000.0,1999.0,One_hot_encoding,linear,One_hot_encoding,False,True,False,True,,0.005,False,False,,False,False,5.0,False,64.0,64.0,,,,,,,,,0.6956428885,0.09412510678,359.0,1.498992777,0.300151725
OHE - Augmented - TransceptEVE,One_hot_encoding_TranceptEVE_pred_TRUE,LYAM1_HUMAN_Elazar_2016,LYAM1_HUMAN,fold_modulo_5,0.9520804027,0.3112727782,TranceptEVE_pred,All_singles_final_10k_steps_PG3,fitness,,10000.0,1999.0,One_hot_encoding,linear,One_hot_encoding,False,True,False,True,,0.005,False,False,,False,False,5.0,False,64.0,64.0,,,,,,,,,0.9246202844,0.1776057922,359.0,1.462857683,0.2844944834
OHE - Augmented - TransceptEVE,One_hot_encoding_TranceptEVE_pred_TRUE,LYAM1_HUMAN_Elazar_2016,LYAM1_HUMAN,fold_random_5,0.6901217381,0.5744836535,TranceptEVE_pred,All_singles_final_10k_steps_PG3,fitness,,10000.0,1999.0,One_hot_encoding,linear,One_hot_encoding,False,True,False,True,,0.005,False,False,,False,False,5.0,False,64.0,64.0,,,,,,,,,0.7716636778,0.06835465092,359.0,0.8441938126,0.5765280507
OHE - Augmented - TransceptEVE,One_hot_encoding_TranceptEVE_pred_TRUE,MAFG_MOUSE_Tsuboyama_2023_1K1V,MAFG_MOUSE,fold_contiguous_5,0.8202211105,0.424941671,TranceptEVE_pred,All_singles_final_10k_steps_PG3,fitness,,10000.0,999.0,One_hot_encoding,linear,One_hot_encoding,False,True,False,True,,0.005,False,False,,False,False,5.0,False,64.0,64.0,,,,,,,,,0.684574493,0.1749614483,760.0,1.193221004,0.3824890443
OHE - Augmented - TransceptEVE,One_hot_encoding_TranceptEVE_pred_TRUE,MAFG_MOUSE_Tsuboyama_2023_1K1V,MAFG_MOUSE,fold_modulo_5,0.8384746726,0.3988253278,TranceptEVE_pred,All_singles_final_10k_steps_PG3,fitness,,10000.0,999.0,One_hot_encoding,linear,One_hot_encoding,False,True,False,True,,0.005,False,False,,False,False,5.0,False,64.0,64.0,,,,,,,,,0.743981483,0.145778909,760.0,1.046167979,0.4476365091
OHE - Augmented - TransceptEVE,One_hot_encoding_TranceptEVE_pred_TRUE,MAFG_MOUSE_Tsuboyama_2023_1K1V,MAFG_MOUSE,fold_random_5,0.5318417905,0.6611521142,TranceptEVE_pred,All_singles_final_10k_steps_PG3,fitness,,10000.0,999.0,One_hot_encoding,linear,One_hot_encoding,False,True,False,True,,0.005,False,False,,False,False,5.0,False,64.0,64.0,,,,,,,,,0.4761763536,0.03292726953,760.0,0.5988455072,0.658455625
OHE - Augmented - TransceptEVE,One_hot_encoding_TranceptEVE_pred_TRUE,MBD11_ARATH_Tsuboyama_2023_6ACV,MBD11_ARATH,fold_contiguous_5,0.7877248055,0.4840639567,TranceptEVE_pred,All_singles_final_10k_steps_PG3,fitness,,10000.0,666.0,One_hot_encoding,linear,One_hot_encoding,False,True,False,True,,0.005,False,False,,False,False,5.0,False,64.0,64.0,,,,,,,,,1.131534611,0.04040248141,1152.0,1.103109327,0.4335608982
OHE - Augmented - TransceptEVE,One_hot_encoding_TranceptEVE_pred_TRUE,MBD11_ARATH_Tsuboyama_2023_6ACV,MBD11_ARATH,fold_modulo_5,0.7800283732,0.4665108024,TranceptEVE_pred,All_singles_final_10k_steps_PG3,fitness,,10000.0,666.0,One_hot_encoding,linear,One_hot_encoding,False,True,False,True,,0.005,False,False,,False,False,5.0,False,64.0,64.0,,,,,,,,,0.8924350906,0.2048340401,1152.0,1.052893946,0.4594825157
OHE - Augmented - TransceptEVE,One_hot_encoding_TranceptEVE_pred_TRUE,MBD11_ARATH_Tsuboyama_2023_6ACV,MBD11_ARATH,fold_random_5,0.5073236774,0.704866289,TranceptEVE_pred,All_singles_final_10k_steps_PG3,fitness,,10000.0,666.0,One_hot_encoding,linear,One_hot_encoding,False,True,False,True,,0.005,False,False,,False,False,5.0,False,64.0,64.0,,,,,,,,,0.5937866461,0.05691719871,1152.0,0.539438863,0.7062582071
OHE - Augmented - TransceptEVE,One_hot_encoding_TranceptEVE_pred_TRUE,MET_HUMAN_Estevam_2023,MET_HUMAN,fold_contiguous_5,0.6262564858,0.5781933721,TranceptEVE_pred,All_singles_final_10k_steps_PG3,fitness,,10000.0,147.0,One_hot_encoding,linear,One_hot_encoding,False,True,False,True,,0.005,False,False,,False,False,5.0,False,64.0,64.0,,,,,,,,,0.6735568484,0.04114423245,5393.0,0.7904450643,0.5613459414
OHE - Augmented - TransceptEVE,One_hot_encoding_TranceptEVE_pred_TRUE,MET_HUMAN_Estevam_2023,MET_HUMAN,fold_modulo_5,0.6262239993,0.5748154189,TranceptEVE_pred,All_singles_final_10k_steps_PG3,fitness,,10000.0,147.0,One_hot_encoding,linear,One_hot_encoding,False,True,False,True,,0.005,False,False,,False,False,5.0,False,64.0,64.0,,,,,,,,,0.6403297618,0.02545443642,5393.0,0.7853964657,0.5652215023
OHE - Augmented - TransceptEVE,One_hot_encoding_TranceptEVE_pred_TRUE,MET_HUMAN_Estevam_2023,MET_HUMAN,fold_random_5,0.5909861118,0.5971429436,TranceptEVE_pred,All_singles_final_10k_steps_PG3,fitness,,10000.0,144.0,One_hot_encoding,linear,One_hot_encoding,False,True,False,True,,0.005,False,False,,False,False,5.0,False,64.0,64.0,,,,,,,,,0.5849401176,0.01824569631,5393.0,0.7176557505,0.5969476488
OHE - Augmented - TransceptEVE,One_hot_encoding_TranceptEVE_pred_TRUE,MLAC_ECOLI_MacRae_2023,MLAC_ECOLI,fold_contiguous_5,0.8307060552,0.3994515241,TranceptEVE_pred,All_singles_final_10k_steps_PG3,fitness,,10000.0,196.0,One_hot_encoding,linear,One_hot_encoding,False,True,False,True,,0.005,False,False,,False,False,5.0,False,64.0,64.0,,,,,,,,,0.9575080298,0.02120877721,4007.0,1.199748539,0.3788213691
OHE - Augmented - TransceptEVE,One_hot_encoding_TranceptEVE_pred_TRUE,MLAC_ECOLI_MacRae_2023,MLAC_ECOLI,fold_random_5,0.7501110209,0.4761749489,TranceptEVE_pred,All_singles_final_10k_steps_PG3,fitness,,10000.0,204.0,One_hot_encoding,linear,One_hot_encoding,False,True,False,True,,0.005,False,False,,False,False,5.0,False,64.0,64.0,,,,,,,,,0.7195375952,0.02470436693,4007.0,0.9880483239,0.4756095013
OHE - Augmented - TransceptEVE,One_hot_encoding_TranceptEVE_pred_TRUE,MLAC_ECOLI_MacRae_2023,MLAC_ECOLI,fold_modulo_5,0.8281071292,0.3947460392,TranceptEVE_pred,All_singles_final_10k_steps_PG3,fitness,,10000.0,196.0,One_hot_encoding,linear,One_hot_encoding,False,True,False,True,,0.005,False,False,,False,False,5.0,False,64.0,64.0,,,,,,,,,0.7586840938,0.0291481262,4007.0,1.159598246,0.3939210639
OHE - Augmented - TransceptEVE,One_hot_encoding_TranceptEVE_pred_TRUE,MYO3_YEAST_Tsuboyama_2023_2BTT,MYO3_YEAST,fold_contiguous_5,0.9149436705,0.3643139214,TranceptEVE_pred,All_singles_final_10k_steps_PG3,fitness,,10000.0,769.0,One_hot_encoding,linear,One_hot_encoding,False,True,False,True,,0.005,False,False,,False,False,5.0,False,64.0,64.0,,,,,,,,,1.121812687,0.2505260618,942.0,1.314784296,0.3356271786
OHE - Augmented - TransceptEVE,One_hot_encoding_TranceptEVE_pred_TRUE,MYO3_YEAST_Tsuboyama_2023_2BTT,MYO3_YEAST,fold_modulo_5,0.8889222415,0.3623323686,TranceptEVE_pred,All_singles_final_10k_steps_PG3,fitness,,10000.0,833.0,One_hot_encoding,linear,One_hot_encoding,False,True,False,True,,0.005,False,False,,False,False,5.0,False,64.0,64.0,,,,,,,,,0.8846172567,0.239176531,942.0,1.285339115,0.3371468893
OHE - Augmented - TransceptEVE,One_hot_encoding_TranceptEVE_pred_TRUE,MYO3_YEAST_Tsuboyama_2023_2BTT,MYO3_YEAST,fold_random_5,0.6588118116,0.6177733969,TranceptEVE_pred,All_singles_final_10k_steps_PG3,fitness,,10000.0,833.0,One_hot_encoding,linear,One_hot_encoding,False,True,False,True,,0.005,False,False,,False,False,5.0,False,64.0,64.0,,,,,,,,,0.7453336899,0.01973750631,942.0,0.7815199794,0.6147809192
OHE - Augmented - TransceptEVE,One_hot_encoding_TranceptEVE_pred_TRUE,NKX31_HUMAN_Tsuboyama_2023_2L9R,NKX31_HUMAN,fold_contiguous_5,0.6449179506,0.6155813721,TranceptEVE_pred,All_singles_final_10k_steps_PG3,fitness,,10000.0,666.0,One_hot_encoding,linear,One_hot_encoding,False,True,False,True,,0.005,False,False,,False,False,5.0,False,64.0,64.0,,,,,,,,,0.4360350465,0.1669464619,1149.0,0.8324914594,0.5854198371
OHE - Augmented - TransceptEVE,One_hot_encoding_TranceptEVE_pred_TRUE,NKX31_HUMAN_Tsuboyama_2023_2L9R,NKX31_HUMAN,fold_modulo_5,0.6029057205,0.6251151202,TranceptEVE_pred,All_singles_final_10k_steps_PG3,fitness,,10000.0,666.0,One_hot_encoding,linear,One_hot_encoding,False,True,False,True,,0.005,False,False,,False,False,5.0,False,64.0,64.0,,,,,,,,,0.6182113749,0.05693329688,1149.0,0.762796969,0.6083778904
OHE - Augmented - TransceptEVE,One_hot_encoding_TranceptEVE_pred_TRUE,NKX31_HUMAN_Tsuboyama_2023_2L9R,NKX31_HUMAN,fold_random_5,0.4518354004,0.7143397373,TranceptEVE_pred,All_singles_final_10k_steps_PG3,fitness,,10000.0,666.0,One_hot_encoding,linear,One_hot_encoding,False,True,False,True,,0.005,False,False,,False,False,5.0,False,64.0,64.0,,,,,,,,,0.5414466627,0.03401560289,1149.0,0.5184989389,0.7044348767
OHE - Augmented - TransceptEVE,One_hot_encoding_TranceptEVE_pred_TRUE,NPC1_HUMAN_Erwood_2022_HEK293T,NPC1_HUMAN,fold_contiguous_5,0.5688519434,0.725744188,TranceptEVE_pred,All_singles_final_10k_steps_PG3,fitness,,10000.0,1111.0,One_hot_encoding,linear,One_hot_encoding,False,True,False,True,,0.005,False,False,,False,False,5.0,False,64.0,64.0,,,,,,,,,0.5213726268,0.07129163025,637.0,0.7218804716,0.6863293784
OHE - Augmented - TransceptEVE,One_hot_encoding_TranceptEVE_pred_TRUE,NPC1_HUMAN_Erwood_2022_HEK293T,NPC1_HUMAN,fold_random_5,0.4830820828,0.7777778964,TranceptEVE_pred,All_singles_final_10k_steps_PG3,fitness,,10000.0,1249.0,One_hot_encoding,linear,One_hot_encoding,False,True,False,True,,0.005,False,False,,False,False,5.0,False,64.0,64.0,,,,,,,,,0.4559576425,0.01976285019,637.0,0.5559900684,0.7710248669
OHE - Augmented - TransceptEVE,One_hot_encoding_TranceptEVE_pred_TRUE,NPC1_HUMAN_Erwood_2022_HEK293T,NPC1_HUMAN,fold_modulo_5,0.5588046006,0.7222231714,TranceptEVE_pred,All_singles_final_10k_steps_PG3,fitness,,10000.0,1249.0,One_hot_encoding,linear,One_hot_encoding,False,True,False,True,,0.005,False,False,,False,False,5.0,False,64.0,64.0,,,,,,,,,0.4944360397,0.0537754039,637.0,0.6699990663,0.7188558723
OHE - Augmented - TransceptEVE,One_hot_encoding_TranceptEVE_pred_TRUE,NPC1_HUMAN_Erwood_2022_RPE1,NPC1_HUMAN,fold_contiguous_5,0.5151104047,0.7922427035,TranceptEVE_pred,All_singles_final_10k_steps_PG3,fitness,,10000.0,9999.0,One_hot_encoding,linear,One_hot_encoding,False,True,False,True,,0.005,False,False,,False,False,5.0,False,64.0,64.0,,,,,,,,,0.5116191705,0.1994362287,63.0,1.537895233,0.3799443164
OHE - Augmented - TransceptEVE,One_hot_encoding_TranceptEVE_pred_TRUE,NPC1_HUMAN_Erwood_2022_RPE1,NPC1_HUMAN,fold_random_5,0.3943438094,0.7349270353,TranceptEVE_pred,All_singles_final_10k_steps_PG3,fitness,,10000.0,9999.0,One_hot_encoding,linear,One_hot_encoding,False,True,False,True,,0.005,False,False,,False,False,5.0,False,64.0,64.0,,,,,,,,,0.4901007334,0.1408260946,63.0,0.430830089,0.7297427035
OHE - Augmented - TransceptEVE,One_hot_encoding_TranceptEVE_pred_TRUE,NPC1_HUMAN_Erwood_2022_RPE1,NPC1_HUMAN,fold_modulo_5,0.4794296232,0.7403513825,TranceptEVE_pred,All_singles_final_10k_steps_PG3,fitness,,10000.0,9999.0,One_hot_encoding,linear,One_hot_encoding,False,True,False,True,,0.005,False,False,,False,False,5.0,False,64.0,64.0,,,,,,,,,0.5501784411,0.102968669,63.0,0.9098595948,0.528561828
OHE - Augmented - TransceptEVE,One_hot_encoding_TranceptEVE_pred_TRUE,NUSA_ECOLI_Tsuboyama_2023_1WCL,NUSA_ECOLI,fold_contiguous_5,0.8360349939,0.5152258209,TranceptEVE_pred,All_singles_final_10k_steps_PG3,fitness,,10000.0,588.0,One_hot_encoding,linear,One_hot_encoding,False,True,False,True,,0.005,False,False,,False,False,5.0,False,64.0,64.0,,,,,,,,,0.7114104298,0.2399558552,1306.0,1.278844858,0.3946503593
OHE - Augmented - TransceptEVE,One_hot_encoding_TranceptEVE_pred_TRUE,NUSA_ECOLI_Tsuboyama_2023_1WCL,NUSA_ECOLI,fold_modulo_5,0.7483876177,0.5019659073,TranceptEVE_pred,All_singles_final_10k_steps_PG3,fitness,,10000.0,588.0,One_hot_encoding,linear,One_hot_encoding,False,True,False,True,,0.005,False,False,,False,False,5.0,False,64.0,64.0,,,,,,,,,0.6650335542,0.1610480967,1306.0,0.9453566589,0.5069660165
OHE - Augmented - TransceptEVE,One_hot_encoding_TranceptEVE_pred_TRUE,NUSA_ECOLI_Tsuboyama_2023_1WCL,NUSA_ECOLI,fold_random_5,0.5092324522,0.6786624712,TranceptEVE_pred,All_singles_final_10k_steps_PG3,fitness,,10000.0,588.0,One_hot_encoding,linear,One_hot_encoding,False,True,False,True,,0.005,False,False,,False,False,5.0,False,64.0,64.0,,,,,,,,,0.4500735287,0.0282081544,1306.0,0.569842236,0.677874608
OHE - Augmented - TransceptEVE,One_hot_encoding_TranceptEVE_pred_TRUE,NUSG_MYCTU_Tsuboyama_2023_2MI6,NUSG_MYCTU,fold_contiguous_5,0.8368310567,0.5110252028,TranceptEVE_pred,All_singles_final_10k_steps_PG3,fitness,,10000.0,769.0,One_hot_encoding,linear,One_hot_encoding,False,True,False,True,,0.005,False,False,,False,False,5.0,False,64.0,64.0,,,,,,,,,1.307719235,0.2436943081,1019.0,1.286469394,0.3904210161
OHE - Augmented - TransceptEVE,One_hot_encoding_TranceptEVE_pred_TRUE,NUSG_MYCTU_Tsuboyama_2023_2MI6,NUSG_MYCTU,fold_modulo_5,0.7918712194,0.4881114822,TranceptEVE_pred,All_singles_final_10k_steps_PG3,fitness,,10000.0,769.0,One_hot_encoding,linear,One_hot_encoding,False,True,False,True,,0.005,False,False,,False,False,5.0,False,64.0,64.0,,,,,,,,,0.6621048319,0.2244116486,1019.0,1.003777369,0.4810394371
OHE - Augmented - TransceptEVE,One_hot_encoding_TranceptEVE_pred_TRUE,NUSG_MYCTU_Tsuboyama_2023_2MI6,NUSG_MYCTU,fold_random_5,0.5006550606,0.6841099543,TranceptEVE_pred,All_singles_final_10k_steps_PG3,fitness,,10000.0,769.0,One_hot_encoding,linear,One_hot_encoding,False,True,False,True,,0.005,False,False,,False,False,5.0,False,64.0,64.0,,,,,,,,,0.5451961584,0.02136041455,1019.0,0.5513449335,0.6838489592
OHE - Augmented - TransceptEVE,One_hot_encoding_TranceptEVE_pred_TRUE,OBSCN_HUMAN_Tsuboyama_2023_1V1C,OBSCN_HUMAN,fold_contiguous_5,0.7116882443,0.6397033944,TranceptEVE_pred,All_singles_final_10k_steps_PG3,fitness,,10000.0,624.0,One_hot_encoding,linear,One_hot_encoding,False,True,False,True,,0.005,False,False,,False,False,5.0,False,64.0,64.0,,,,,,,,,1.471219623,0.1621857225,1209.0,1.153302177,0.5108781995
OHE - Augmented - TransceptEVE,One_hot_encoding_TranceptEVE_pred_TRUE,OBSCN_HUMAN_Tsuboyama_2023_1V1C,OBSCN_HUMAN,fold_random_5,0.4132064352,0.7283688316,TranceptEVE_pred,All_singles_final_10k_steps_PG3,fitness,,10000.0,624.0,One_hot_encoding,linear,One_hot_encoding,False,True,False,True,,0.005,False,False,,False,False,5.0,False,64.0,64.0,,,,,,,,,0.4687436087,0.03300968325,1209.0,0.4613409869,0.7254190404
OHE - Augmented - TransceptEVE,One_hot_encoding_TranceptEVE_pred_TRUE,OBSCN_HUMAN_Tsuboyama_2023_1V1C,OBSCN_HUMAN,fold_modulo_5,0.6147296615,0.6281757638,TranceptEVE_pred,All_singles_final_10k_steps_PG3,fitness,,10000.0,624.0,One_hot_encoding,linear,One_hot_encoding,False,True,False,True,,0.005,False,False,,False,False,5.0,False,64.0,64.0,,,,,,,,,0.6224555147,0.136533681,1209.0,0.7768582431,0.6015736337
OHE - Augmented - TransceptEVE,One_hot_encoding_TranceptEVE_pred_TRUE,ODP2_GEOSE_Tsuboyama_2023_1W4G,ODP2_GEOSE,fold_contiguous_5,0.9803629501,0.3785958474,TranceptEVE_pred,All_singles_final_10k_steps_PG3,fitness,,10000.0,1111.0,One_hot_encoding,linear,One_hot_encoding,False,True,False,True,,0.005,False,False,,False,False,5.0,False,64.0,64.0,,,,,,,,,1.437178155,0.2122294375,666.0,1.195206673,0.4367654214
OHE - Augmented - TransceptEVE,One_hot_encoding_TranceptEVE_pred_TRUE,ODP2_GEOSE_Tsuboyama_2023_1W4G,ODP2_GEOSE,fold_modulo_5,0.8845359813,0.4149547051,TranceptEVE_pred,All_singles_final_10k_steps_PG3,fitness,,10000.0,1111.0,One_hot_encoding,linear,One_hot_encoding,False,True,False,True,,0.005,False,False,,False,False,5.0,False,64.0,64.0,,,,,,,,,0.5254264443,0.1412591858,666.0,1.112569285,0.4350495551
OHE - Augmented - TransceptEVE,One_hot_encoding_TranceptEVE_pred_TRUE,ODP2_GEOSE_Tsuboyama_2023_1W4G,ODP2_GEOSE,fold_random_5,0.563564102,0.6792410541,TranceptEVE_pred,All_singles_final_10k_steps_PG3,fitness,,10000.0,1111.0,One_hot_encoding,linear,One_hot_encoding,False,True,False,True,,0.005,False,False,,False,False,5.0,False,64.0,64.0,,,,,,,,,0.6349963005,0.03028459647,666.0,0.6123276949,0.6831546836
OHE - Augmented - TransceptEVE,One_hot_encoding_TranceptEVE_pred_TRUE,OPSD_HUMAN_Wan_2019,OPSD_HUMAN,fold_contiguous_5,0.7755122561,0.4746480378,TranceptEVE_pred,All_singles_final_10k_steps_PG3,fitness,,10000.0,3333.0,One_hot_encoding,linear,One_hot_encoding,False,True,False,True,,0.005,False,False,,False,False,5.0,False,64.0,64.0,,,,,,,,,1.400084923,0.1963834311,165.0,1.001015012,0.4513210269
OHE - Augmented - TransceptEVE,One_hot_encoding_TranceptEVE_pred_TRUE,OPSD_HUMAN_Wan_2019,OPSD_HUMAN,fold_random_5,0.6299070823,0.5772019341,TranceptEVE_pred,All_singles_final_10k_steps_PG3,fitness,,10000.0,3333.0,One_hot_encoding,linear,One_hot_encoding,False,True,False,True,,0.005,False,False,,False,False,5.0,False,64.0,64.0,,,,,,,,,0.6670592172,0.1628514015,165.0,0.7915632163,0.5271899126
OHE - Augmented - TransceptEVE,One_hot_encoding_TranceptEVE_pred_TRUE,OPSD_HUMAN_Wan_2019,OPSD_HUMAN,fold_modulo_5,0.7400920502,0.5069457431,TranceptEVE_pred,All_singles_final_10k_steps_PG3,fitness,,10000.0,3333.0,One_hot_encoding,linear,One_hot_encoding,False,True,False,True,,0.005,False,False,,False,False,5.0,False,64.0,64.0,,,,,,,,,0.6617347576,0.175782302,165.0,0.9916190231,0.4601394491
OHE - Augmented - TransceptEVE,One_hot_encoding_TranceptEVE_pred_TRUE,OTC_HUMAN_Lo_2023,OTC_HUMAN,fold_contiguous_5,0.6792075592,0.6029132755,TranceptEVE_pred,All_singles_final_10k_steps_PG3,fitness,,10000.0,499.0,One_hot_encoding,linear,One_hot_encoding,False,True,False,True,,0.005,False,False,,False,False,5.0,False,64.0,64.0,,,,,,,,,0.7849643008,0.07897950761,1570.0,0.8867064791,0.5861748578
OHE - Augmented - TransceptEVE,One_hot_encoding_TranceptEVE_pred_TRUE,OTC_HUMAN_Lo_2023,OTC_HUMAN,fold_random_5,0.6207151747,0.6549388468,TranceptEVE_pred,All_singles_final_10k_steps_PG3,fitness,,10000.0,476.0,One_hot_encoding,linear,One_hot_encoding,False,True,False,True,,0.005,False,False,,False,False,5.0,False,64.0,64.0,,,,,,,,,0.5954464963,0.04849965039,1570.0,0.7583093692,0.6528227396
OHE - Augmented - TransceptEVE,One_hot_encoding_TranceptEVE_pred_TRUE,OTC_HUMAN_Lo_2023,OTC_HUMAN,fold_modulo_5,0.6822663146,0.5969400585,TranceptEVE_pred,All_singles_final_10k_steps_PG3,fitness,,10000.0,499.0,One_hot_encoding,linear,One_hot_encoding,False,True,False,True,,0.005,False,False,,False,False,5.0,False,64.0,64.0,,,,,,,,,0.694668897,0.03542705506,1570.0,0.8598389593,0.5955929469
OHE - Augmented - TransceptEVE,One_hot_encoding_TranceptEVE_pred_TRUE,OTU7A_HUMAN_Tsuboyama_2023_2L2D,OTU7A_HUMAN,fold_contiguous_5,1.069194261,0.231600903,TranceptEVE_pred,All_singles_final_10k_steps_PG3,fitness,,10000.0,1111.0,One_hot_encoding,linear,One_hot_encoding,False,True,False,True,,0.005,False,False,,False,False,5.0,False,64.0,64.0,,,,,,,,,1.252012688,0.2005957246,635.0,1.364401286,0.3300978991
OHE - Augmented - TransceptEVE,One_hot_encoding_TranceptEVE_pred_TRUE,OTU7A_HUMAN_Tsuboyama_2023_2L2D,OTU7A_HUMAN,fold_modulo_5,1.093695459,0.267384253,TranceptEVE_pred,All_singles_final_10k_steps_PG3,fitness,,10000.0,1249.0,One_hot_encoding,linear,One_hot_encoding,False,True,False,True,,0.005,False,False,,False,False,5.0,False,64.0,64.0,,,,,,,,,1.372028484,0.1328529937,635.0,1.722465977,0.2160863597
OHE - Augmented - TransceptEVE,One_hot_encoding_TranceptEVE_pred_TRUE,OTU7A_HUMAN_Tsuboyama_2023_2L2D,OTU7A_HUMAN,fold_random_5,0.6982125309,0.6529094397,TranceptEVE_pred,All_singles_final_10k_steps_PG3,fitness,,10000.0,1249.0,One_hot_encoding,linear,One_hot_encoding,False,True,False,True,,0.005,False,False,,False,False,5.0,False,64.0,64.0,,,,,,,,,0.6614338862,0.05227091057,635.0,0.681998632,0.659009564
OHE - Augmented - TransceptEVE,One_hot_encoding_TranceptEVE_pred_TRUE,PAI1_HUMAN_Huttinger_2021,PAI1_HUMAN,fold_contiguous_5,0.8248142601,0.4298672016,TranceptEVE_pred,All_singles_final_10k_steps_PG3,fitness,,10000.0,147.0,One_hot_encoding,linear,One_hot_encoding,False,True,False,True,,0.005,False,False,,False,False,5.0,False,64.0,64.0,,,,,,,,,0.8930290638,0.03617078503,5345.0,1.16044426,0.41667096
